Address,Latitude,Longitude,Date,ETo (in/day),qc,Sol Rad Avg (Ly/day),qc
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/7/2016,0.07, ,345, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/8/2016,0.08, ,350, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/9/2016,0.09, ,352, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/10/2016,0.08, ,369, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/11/2016,0.08, ,328, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/12/2016,0.07, ,347, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/13/2016,0.08, ,365, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/14/2016,0.08, ,354, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/15/2016,0.09, ,371, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/16/2016,0.1, ,375, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/17/2016,0.09, ,196, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/18/2016,0.08, ,346, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/19/2016,0.08, ,385, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/20/2016,0.07, ,381, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/21/2016,0.07, ,397, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/22/2016,0.09, ,400, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/23/2016,0.09, ,378, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/24/2016,0.12, ,410, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/25/2016,0.1, ,428, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/26/2016,0.11, ,417, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/27/2016,0.1, ,432, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/28/2016,0.1, ,394, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,2/29/2016,0.12, ,444, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/1/2016,0.13, ,451, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/2/2016,0.12, ,445, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/3/2016,0.1, ,417, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/4/2016,0.07, ,317, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/5/2016,0.06, ,219, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/6/2016,0.1, ,445, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/7/2016,0.06, ,310, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/8/2016,0.08, ,460, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/9/2016,0.1, ,480, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/10/2016,0.13, ,493, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/11/2016,0.08, ,297, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/12/2016,0.09, ,485, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/13/2016,0.05, ,199, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/14/2016,0.08, ,378, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/15/2016,0.11, ,511, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/16/2016,0.12, ,517, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/17/2016,0.14, ,519, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/18/2016,0.13, ,503, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/19/2016,0.13, ,503, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/20/2016,0.14, ,524, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/21/2016,0.1, ,361, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/22/2016,0.12, ,536, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/23/2016,0.13, ,534, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/24/2016,0.15, ,550, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/25/2016,0.14, ,551, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/26/2016,0.16, ,562, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/27/2016,0.15, ,518, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/28/2016,0.13, ,460, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/29/2016,0.11, ,431, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/30/2016,0.13, ,501, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,3/31/2016,0.13, ,438, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/1/2016,0.15, ,585, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/2/2016,0.17, ,583, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/3/2016,0.17, ,530, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/4/2016,0.18, ,594, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/5/2016,0.2, ,596, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/6/2016,0.19, ,517, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/7/2016,0.15, ,396, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/8/2016,0.09, ,240, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/9/2016,0.1, ,321, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/10/2016,0.09, ,375, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/11/2016,0.1, ,327, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/12/2016,0.12, ,409, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/13/2016,0.14, ,466, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/14/2016,0.15, ,582, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/15/2016,0.19, ,634, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/16/2016,0.19, ,636, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/17/2016,0.23, ,639, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/18/2016,0.23, ,640, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/19/2016,0.23, ,607, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/20/2016,0.23, ,645, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/21/2016,0.2, ,635, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/22/2016,0.13, ,375, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/23/2016,0.16, ,654, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/24/2016,0.15, ,456, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/25/2016,0.17, ,622, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/26/2016,0.18, ,633, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/27/2016,0.16, ,560, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/28/2016,0.15, ,553, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/29/2016,0.2, ,662, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,4/30/2016,0.22, ,672, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/1/2016,0.22, ,623, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/2/2016,0.22, ,616, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/3/2016,0.19, ,518, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/4/2016,0.15, ,356, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/5/2016,0.14, ,479, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/6/2016,0.09, ,273, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/7/2016,0.13, ,480, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/8/2016,0.12, ,391, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/9/2016,0.19, ,628, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/10/2016,0.2, ,671, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/11/2016,0.21, ,689, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/12/2016,0.24, ,698, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/13/2016,0.23, ,696, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/14/2016,0.2, ,661, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/15/2016,0.21, ,681, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/16/2016,0.23, ,650, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/17/2016,0.24, ,712, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/18/2016,0.27, ,697, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/19/2016,0.27, ,706, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/20/2016,0.19, ,697, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/21/2016,0.13, ,385, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/22/2016,0.17, ,626, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/23/2016,0.17, ,533, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/24/2016,0.16, ,447, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/25/2016,0.18, ,547, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/26/2016,0.2, ,633, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/27/2016,0.24, ,731, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/28/2016,0.25, ,685, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/29/2016,0.26, ,730, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/30/2016,0.26, ,732, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,5/31/2016,0.27, ,732, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/1/2016,0.29, ,726, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/2/2016,0.29, ,708, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/3/2016,0.29, ,733, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/4/2016,0.29, ,675, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/5/2016,0.3, ,738, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/6/2016,0.28, ,720, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/7/2016,0.28, ,737, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/8/2016,0.26, ,705, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/9/2016,0.23, ,673, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/10/2016,0.22, ,590, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/11/2016,0.2, ,476, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/12/2016,0.24, ,672, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/13/2016,0.27, ,744, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/14/2016,0.25, ,744, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/15/2016,0.22, ,744, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/16/2016,0.22, ,747, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/17/2016,0.24, ,744, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/18/2016,0.24, ,746, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/19/2016,0.27, ,743, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/20/2016,0.3, ,748, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/21/2016,0.31, ,747, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/22/2016,0.31, ,747, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/23/2016,0.31, ,744, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/24/2016,0.29, ,747, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/25/2016,0.3, ,745, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/26/2016,0.31, ,744, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/27/2016,0.32, ,741, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/28/2016,0.3, ,729, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/29/2016,0.3, ,736, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,6/30/2016,0.28, ,735, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/1/2016,0.3, ,740, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/2/2016,0.28, ,738, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/3/2016,0.28, ,734, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/4/2016,0.27, ,736, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/5/2016,0.27, ,737, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/6/2016,0.26, ,739, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/7/2016,0.26, ,737, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/8/2016,0.26, ,734, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/9/2016,0.28, ,722, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/10/2016,0.26, ,728, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/11/2016,0.25, ,729, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/12/2016,0.27, ,736, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/13/2016,0.26, ,732, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/14/2016,0.27, ,729, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/15/2016,0.28, ,731, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/16/2016,0.26, ,723, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/17/2016,0.26, ,722, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/18/2016,0.25, ,712, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/19/2016,0.25, ,715, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/20/2016,0.26, ,723, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/21/2016,0.28, ,706, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/22/2016,0.28, ,716, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/23/2016,0.28, ,712, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/24/2016,0.27, ,708, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/25/2016,0.27, ,710, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/26/2016,0.28, ,706, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/27/2016,0.28, ,700, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/28/2016,0.27, ,667, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/29/2016,0.28, ,690, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/30/2016,0.28, ,698, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,7/31/2016,0.27, ,707, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/1/2016,0.26, ,702, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/2/2016,0.26, ,696, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/3/2016,0.26, ,692, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/4/2016,0.26, ,688, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/5/2016,0.22, ,681, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/6/2016,0.23, ,684, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/7/2016,0.24, ,682, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/8/2016,0.25, ,677, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/9/2016,0.24, ,666, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/10/2016,0.24, ,666, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/11/2016,0.24, ,671, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/12/2016,0.25, ,678, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/13/2016,0.27, ,675, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/14/2016,0.28, ,670, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/15/2016,0.26, ,663, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/16/2016,0.25, ,661, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/17/2016,0.25, ,655, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/18/2016,0.25, ,648, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/19/2016,0.22, ,605, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/20/2016,0.24, ,647, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/21/2016,0.24, ,631, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/22/2016,0.23, ,619, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/23/2016,0.24, ,631, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/24/2016,0.23, ,629, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/25/2016,0.22, ,641, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/26/2016,0.21, ,623, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/27/2016,0.2, ,622, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/28/2016,0.2, ,631, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/29/2016,0.22, ,632, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/30/2016,0.24, ,625, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,8/31/2016,0.23, ,620, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/1/2016,0.21, ,615, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/2/2016,0.21, ,615, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/3/2016,0.2, ,560, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/4/2016,0.18, ,600, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/5/2016,0.19, ,600, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/6/2016,0.21, ,596, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/7/2016,0.23, ,592, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/8/2016,0.22, ,590, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/9/2016,0.2, ,582, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/10/2016,0.21, ,570, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/11/2016,0.21, ,574, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/12/2016,0.2, ,570, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/13/2016,0.15, ,521, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/14/2016,0.16, ,565, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/15/2016,0.19, ,568, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/16/2016,0.19, ,559, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/17/2016,0.21, ,553, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/18/2016,0.21, ,554, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/19/2016,0.24, ,541, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/20/2016,0.21, ,536, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/21/2016,0.2, ,463, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/22/2016,0.16, ,520, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/23/2016,0.17, ,514, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/24/2016,0.18, ,508, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/25/2016,0.2, ,501, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/26/2016,0.21, ,497, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/27/2016,0.21, ,494, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/28/2016,0.2, ,491, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/29/2016,0.18, ,487, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,9/30/2016,0.18, ,485, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/1/2016,0.15, ,481, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/2/2016,0.14, ,473, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/3/2016,0.12, ,422, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/4/2016,0.14, ,467, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/5/2016,0.14, ,461, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/6/2016,0.15, ,452, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/7/2016,0.15, ,438, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/8/2016,0.16, ,456, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/9/2016,0.17, ,453, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/10/2016,0.15, ,443, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/11/2016,0.12, ,441, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/12/2016,0.12, ,437, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/13/2016,0.1, ,342, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/14/2016,0.12, ,401, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/15/2016,0.11, ,273, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/16/2016,0.12, ,299, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/17/2016,0.11, ,368, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/18/2016,0.13, ,414, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/19/2016,0.13, ,415, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/20/2016,0.12, ,404, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/21/2016,0.12, ,405, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/22/2016,0.12, ,395, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/23/2016,0.11, ,385, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/24/2016,0.11, ,319, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/25/2016,0.11, ,389, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/26/2016,0.11, ,385, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/27/2016,0.09, ,290, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/28/2016,0.06, ,262, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/29/2016,0.08, ,343, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/30/2016,0.07, ,267, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,10/31/2016,0.07, ,332, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/1/2016,0.07, ,324, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/2/2016,0.08, ,361, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/3/2016,0.08, ,356, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/4/2016,0.08, ,348, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/5/2016,0.08, ,352, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/6/2016,0.07, ,310, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/7/2016,0.07, ,327, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/8/2016,0.07, ,332, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/9/2016,0.08, ,330, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/10/2016,0.08, ,328, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/11/2016,0.1, ,313, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/12/2016,0.08, ,317, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/13/2016,0.07, ,318, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/14/2016,0.07, ,314, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/15/2016,0.06, ,313, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/16/2016,0.08, ,305, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/17/2016,0.07, ,312, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/18/2016,0.09, ,307, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/19/2016,0.09, ,298, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/20/2016,0.05, ,136, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/21/2016,0.04, ,233, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/22/2016,0.04, ,298, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/23/2016,0.05, ,292, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/24/2016,0.04, ,297, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/25/2016,0.04, ,289, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/26/2016,0.04, ,165, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/27/2016,0.04, ,286, 
"93210, CA(36.1635, -120.5085)",36.16346,-120.508496,11/28/2016,0.04, ,242, 
